paper_id,title,year,month,topic,venue,citations,num_authors,page_length,has_code,impact_score
arxiv_2021_03255,Paper_3255,2021,5,GANs,ECCV,44,2,12,False,0.5373694301056091
arxiv_2024_03256,Paper_3256,2024,6,Federated Learning,AAAI,20,7,14,False,5.430026657822808
arxiv_2024_03257,Paper_3257,2024,5,GANs,ACL,6,6,14,False,3.5593497315594727
arxiv_2020_03258,Paper_3258,2020,12,GANs,ArXiv,44,4,15,False,10.63993724011921
arxiv_2020_03259,Paper_3259,2020,2,Federated Learning,ICLR,0,6,15,False,9.958596197231968
arxiv_2023_03260,Paper_3260,2023,6,Reinforcement Learning,ICML,31,6,18,False,14.483358558305746
arxiv_2021_03261,Paper_3261,2021,4,Computer Vision,ArXiv,25,4,14,False,0.7620116303811624
arxiv_2020_03262,Paper_3262,2020,12,Diffusion Models,NeurIPS,29,2,6,False,9.29967470530327
arxiv_2024_03263,Paper_3263,2024,5,GANs,AAAI,30,2,5,False,8.889395022082324
arxiv_2024_03264,Paper_3264,2024,7,LLMs,ArXiv,5,2,12,False,0.747042769804132
arxiv_2023_03265,Paper_3265,2023,12,Diffusion Models,ICLR,21,5,16,True,2.50726651507914
arxiv_2021_03266,Paper_3266,2021,7,Computer Vision,ArXiv,64,4,6,False,1.3162711319348896
arxiv_2020_03267,Paper_3267,2020,11,Graph Neural Networks,ICCV,10,7,9,False,3.7808278569051508
arxiv_2022_03268,Paper_3268,2022,6,Multimodal Learning,ArXiv,18,6,14,True,1.877517521537417
arxiv_2023_03269,Paper_3269,2023,10,Computer Vision,AAAI,11,4,10,True,11.534951890061025
arxiv_2021_03270,Paper_3270,2021,1,GANs,ArXiv,15,6,17,False,0.05632160150714737
arxiv_2024_03271,Paper_3271,2024,4,Transformers,IJCAI,2,5,15,False,6.150372337506367
arxiv_2023_03272,Paper_3272,2023,5,Federated Learning,EMNLP,15,4,7,False,0.3771679520587981
arxiv_2020_03273,Paper_3273,2020,3,Multimodal Learning,ArXiv,50,2,12,False,2.754570908646574
arxiv_2024_03274,Paper_3274,2024,1,Transformers,ArXiv,18,4,9,True,16.94381917175725
arxiv_2024_03275,Paper_3275,2024,8,NLP,ICLR,1,7,10,False,20.261529626729665
arxiv_2020_03276,Paper_3276,2020,6,Reinforcement Learning,ICLR,31,7,12,False,4.620874213812459
arxiv_2024_03277,Paper_3277,2024,3,Diffusion Models,NeurIPS,3,4,18,False,9.650593334571694
arxiv_2023_03278,Paper_3278,2023,5,Diffusion Models,EMNLP,22,4,5,False,12.490624322334082
arxiv_2024_03279,Paper_3279,2024,4,Reinforcement Learning,CVPR,16,3,8,True,4.525757642506202
arxiv_2020_03280,Paper_3280,2020,6,Transformers,ArXiv,107,6,10,True,1.370654332272718
arxiv_2021_03281,Paper_3281,2021,10,Computer Vision,IJCAI,14,1,4,False,0.34430091096092025
arxiv_2022_03282,Paper_3282,2022,6,Reinforcement Learning,CVPR,25,1,18,False,3.2548866441317648
arxiv_2022_03283,Paper_3283,2022,2,GANs,ECCV,45,7,9,False,0.31999443801999394
arxiv_2021_03284,Paper_3284,2021,10,Computer Vision,ArXiv,22,1,12,True,9.417514326330423
arxiv_2024_03285,Paper_3285,2024,5,Transformers,ICCV,8,4,13,True,0.852644947075442
arxiv_2024_03286,Paper_3286,2024,2,Federated Learning,ICCV,22,3,12,False,3.743715166535732
arxiv_2024_03287,Paper_3287,2024,3,LLMs,IJCAI,0,7,17,False,1.8282733953615162
arxiv_2023_03288,Paper_3288,2023,2,Computer Vision,ICML,19,4,15,True,16.50551924502877
arxiv_2023_03289,Paper_3289,2023,1,Transformers,ECCV,32,2,13,False,2.971497068225766
arxiv_2024_03290,Paper_3290,2024,1,Federated Learning,ArXiv,0,2,11,False,0.29188184311196086
arxiv_2022_03291,Paper_3291,2022,10,GANs,EMNLP,24,1,17,True,13.018518814894385
arxiv_2021_03292,Paper_3292,2021,11,Graph Neural Networks,ICLR,77,2,16,True,9.597533646717963
arxiv_2021_03293,Paper_3293,2021,8,Graph Neural Networks,IJCAI,125,7,4,True,3.579713365237928
arxiv_2023_03294,Paper_3294,2023,2,GANs,AAAI,13,3,19,False,14.320494277162009
arxiv_2022_03295,Paper_3295,2022,8,NLP,ArXiv,28,6,13,False,1.8904923854463154
arxiv_2021_03296,Paper_3296,2021,6,GANs,ArXiv,37,3,18,False,13.063488251509765
arxiv_2022_03297,Paper_3297,2022,5,GANs,ICML,1,5,10,False,1.1867286227829488
arxiv_2024_03298,Paper_3298,2024,6,Federated Learning,NeurIPS,8,4,4,False,12.60503036834999
arxiv_2023_03299,Paper_3299,2023,3,Computer Vision,IJCAI,1,5,12,True,0.9185077113807399
arxiv_2023_03300,Paper_3300,2023,11,LLMs,NeurIPS,26,3,5,False,1.3539303127613513
arxiv_2024_03301,Paper_3301,2024,5,Federated Learning,IJCAI,36,4,5,True,0.912418291883542
arxiv_2023_03302,Paper_3302,2023,9,Graph Neural Networks,ArXiv,119,4,6,True,2.671567979525542
arxiv_2024_03303,Paper_3303,2024,3,Multimodal Learning,ArXiv,25,7,8,False,2.156541440507493
arxiv_2022_03304,Paper_3304,2022,4,Graph Neural Networks,AAAI,35,6,17,False,6.171316905648964
arxiv_2023_03305,Paper_3305,2023,11,Graph Neural Networks,ICLR,49,1,14,False,8.495225092392419
arxiv_2022_03306,Paper_3306,2022,1,Diffusion Models,ECCV,38,3,12,False,1.7412041929928035
arxiv_2023_03307,Paper_3307,2023,5,Computer Vision,ICCV,5,4,18,False,6.948763000402871
arxiv_2024_03308,Paper_3308,2024,12,Diffusion Models,NeurIPS,17,4,18,False,7.742319448636526
arxiv_2021_03309,Paper_3309,2021,3,Computer Vision,ICCV,3,2,6,True,8.176857109123418
arxiv_2021_03310,Paper_3310,2021,10,Diffusion Models,IJCAI,51,2,4,True,11.25308186440104
arxiv_2022_03311,Paper_3311,2022,1,Diffusion Models,ArXiv,51,1,6,False,18.357395360629358
arxiv_2024_03312,Paper_3312,2024,4,Graph Neural Networks,ArXiv,10,6,5,True,7.228639458327538
arxiv_2022_03313,Paper_3313,2022,11,Multimodal Learning,AAAI,15,3,16,False,0.030305139168590192
arxiv_2021_03314,Paper_3314,2021,9,Computer Vision,ICML,82,5,15,False,4.976900868264219
arxiv_2021_03315,Paper_3315,2021,8,Federated Learning,ACL,80,3,10,False,3.9819685226759747
arxiv_2020_03316,Paper_3316,2020,11,NLP,IJCAI,83,7,14,True,2.094471706778945
arxiv_2022_03317,Paper_3317,2022,2,Reinforcement Learning,NeurIPS,42,6,7,False,2.472415495515314
arxiv_2021_03318,Paper_3318,2021,6,Diffusion Models,ArXiv,90,5,19,False,2.065613622467487
arxiv_2023_03319,Paper_3319,2023,1,LLMs,ArXiv,10,2,9,False,2.475191307550961
arxiv_2022_03320,Paper_3320,2022,8,Transformers,ArXiv,7,6,7,False,12.637511813275617
arxiv_2022_03321,Paper_3321,2022,10,NLP,CVPR,33,6,5,True,3.5374857112623537
arxiv_2020_03322,Paper_3322,2020,12,Transformers,ICML,10,4,17,False,2.9048302878755377
arxiv_2023_03323,Paper_3323,2023,7,Multimodal Learning,ACL,5,4,14,False,7.990602689970326
arxiv_2024_03324,Paper_3324,2024,5,Federated Learning,ArXiv,2,5,12,False,1.7476624456891312
arxiv_2021_03325,Paper_3325,2021,12,LLMs,ArXiv,10,5,9,True,0.04528711271422508
arxiv_2021_03326,Paper_3326,2021,12,LLMs,ACL,28,1,11,False,5.662368792571012
arxiv_2023_03327,Paper_3327,2023,8,LLMs,AAAI,34,4,6,True,3.8812627844673715
arxiv_2024_03328,Paper_3328,2024,5,Multimodal Learning,IJCAI,1,4,14,False,2.48883455935904
arxiv_2024_03329,Paper_3329,2024,5,Graph Neural Networks,AAAI,3,6,14,True,1.9714893255399044
arxiv_2021_03330,Paper_3330,2021,4,Diffusion Models,ECCV,154,5,19,True,7.065858561448812
arxiv_2024_03331,Paper_3331,2024,3,Computer Vision,ArXiv,3,7,14,True,16.652663365115437
arxiv_2024_03332,Paper_3332,2024,10,Graph Neural Networks,ECCV,13,1,18,True,2.070537375946051
arxiv_2022_03333,Paper_3333,2022,1,Reinforcement Learning,IJCAI,1,2,18,True,2.0431820584427385
arxiv_2024_03334,Paper_3334,2024,11,Diffusion Models,NeurIPS,8,7,18,False,0.17093506662937324
arxiv_2024_03335,Paper_3335,2024,2,Graph Neural Networks,CVPR,5,2,6,False,1.3248423278385713
arxiv_2024_03336,Paper_3336,2024,7,Graph Neural Networks,ECCV,15,7,19,False,0.7998866606370503
arxiv_2022_03337,Paper_3337,2022,1,Graph Neural Networks,ArXiv,62,3,19,False,3.686064363449983
arxiv_2022_03338,Paper_3338,2022,8,LLMs,ECCV,77,3,8,False,19.766159876674184
arxiv_2022_03339,Paper_3339,2022,11,Graph Neural Networks,ACL,22,5,17,False,5.451342637874345
arxiv_2023_03340,Paper_3340,2023,7,Diffusion Models,NeurIPS,7,5,7,False,5.528164534878056
arxiv_2023_03341,Paper_3341,2023,8,Transformers,IJCAI,12,1,9,True,7.026370234419322
arxiv_2022_03342,Paper_3342,2022,10,NLP,CVPR,68,1,5,True,5.160458277626676
arxiv_2023_03343,Paper_3343,2023,8,Reinforcement Learning,ArXiv,56,4,5,False,1.1138443165871421
arxiv_2020_03344,Paper_3344,2020,2,Computer Vision,ArXiv,157,2,17,False,3.714311040508109
arxiv_2020_03345,Paper_3345,2020,2,Graph Neural Networks,AAAI,33,6,9,False,2.4573457968913512
arxiv_2023_03346,Paper_3346,2023,1,LLMs,ACL,1,4,4,True,2.076107326007693
arxiv_2023_03347,Paper_3347,2023,4,NLP,CVPR,22,7,14,False,1.7346390435689134
arxiv_2021_03348,Paper_3348,2021,1,Graph Neural Networks,NeurIPS,12,6,7,True,1.4133111447728106
arxiv_2020_03349,Paper_3349,2020,3,Computer Vision,ACL,96,7,11,True,0.16880474865649275
arxiv_2021_03350,Paper_3350,2021,3,Federated Learning,NeurIPS,19,2,19,True,1.9265072146224353
arxiv_2021_03351,Paper_3351,2021,2,Graph Neural Networks,ICML,28,3,16,False,7.33384856972131
arxiv_2024_03352,Paper_3352,2024,8,Graph Neural Networks,ArXiv,0,3,7,False,1.0195623017065722
arxiv_2023_03353,Paper_3353,2023,11,NLP,AAAI,0,5,14,True,2.745949114594586
arxiv_2020_03354,Paper_3354,2020,1,Diffusion Models,IJCAI,102,5,11,False,1.848315449553477
arxiv_2023_03355,Paper_3355,2023,8,Federated Learning,AAAI,15,1,8,False,4.207131895813084
arxiv_2021_03356,Paper_3356,2021,10,Transformers,ICLR,4,7,5,True,5.928638473070038
arxiv_2023_03357,Paper_3357,2023,4,Graph Neural Networks,AAAI,4,3,12,False,0.042697498509978685
arxiv_2023_03358,Paper_3358,2023,10,Reinforcement Learning,EMNLP,9,1,9,False,2.01291008655603
arxiv_2024_03359,Paper_3359,2024,10,Graph Neural Networks,CVPR,12,6,18,True,1.0907636857023855
arxiv_2023_03360,Paper_3360,2023,11,LLMs,EMNLP,1,5,13,False,8.955614607491503
arxiv_2023_03361,Paper_3361,2023,8,Federated Learning,ArXiv,8,7,19,False,0.12844465169927796
arxiv_2024_03362,Paper_3362,2024,3,NLP,ArXiv,26,1,10,True,5.07826585564248
arxiv_2020_03363,Paper_3363,2020,1,LLMs,EMNLP,34,4,13,False,8.321385812386037
arxiv_2023_03364,Paper_3364,2023,11,Computer Vision,ArXiv,26,3,16,False,1.1248194899456332
arxiv_2022_03365,Paper_3365,2022,3,Graph Neural Networks,IJCAI,16,4,18,True,22.43876071284706
arxiv_2023_03366,Paper_3366,2023,1,Graph Neural Networks,CVPR,0,1,15,False,5.38849014452175
arxiv_2024_03367,Paper_3367,2024,6,NLP,AAAI,34,4,19,False,0.22652224531386853
arxiv_2022_03368,Paper_3368,2022,1,Computer Vision,ICCV,32,1,11,False,9.448647793623495
arxiv_2023_03369,Paper_3369,2023,1,Transformers,ArXiv,31,3,7,False,0.9324539688538842
arxiv_2021_03370,Paper_3370,2021,5,Graph Neural Networks,ArXiv,4,2,10,True,0.28299839436661983
arxiv_2021_03371,Paper_3371,2021,12,LLMs,ArXiv,0,5,13,False,1.9180613853664774
arxiv_2024_03372,Paper_3372,2024,3,Reinforcement Learning,ICLR,9,5,10,False,9.191669492912744
arxiv_2022_03373,Paper_3373,2022,9,Graph Neural Networks,ArXiv,59,6,16,False,1.0357405610683506
arxiv_2023_03374,Paper_3374,2023,1,GANs,IJCAI,51,7,10,False,8.265377060342239
arxiv_2022_03375,Paper_3375,2022,10,GANs,ICLR,35,3,9,True,3.1492593167683895
arxiv_2022_03376,Paper_3376,2022,12,Multimodal Learning,ACL,17,5,4,True,0.4832297024811404
arxiv_2021_03377,Paper_3377,2021,2,GANs,ECCV,18,3,18,False,7.156513609614422
arxiv_2023_03378,Paper_3378,2023,9,Reinforcement Learning,ArXiv,6,7,9,False,1.6034786156429115
arxiv_2024_03379,Paper_3379,2024,2,Transformers,ICCV,10,1,6,False,13.882179258709272
arxiv_2020_03380,Paper_3380,2020,4,Transformers,ICLR,39,5,14,False,2.74909376791618
arxiv_2022_03381,Paper_3381,2022,5,Federated Learning,ICLR,27,5,15,True,8.606486561662738
arxiv_2020_03382,Paper_3382,2020,4,NLP,AAAI,52,4,11,True,1.453575863028168
arxiv_2024_03383,Paper_3383,2024,4,Transformers,ArXiv,6,1,10,False,2.43197730041039
arxiv_2021_03384,Paper_3384,2021,12,Diffusion Models,ACL,26,5,9,False,2.7107212811776242
arxiv_2023_03385,Paper_3385,2023,5,Reinforcement Learning,CVPR,11,2,9,True,2.70402028449449
arxiv_2021_03386,Paper_3386,2021,1,Federated Learning,AAAI,13,5,9,True,2.1530063985890906
arxiv_2024_03387,Paper_3387,2024,11,Transformers,EMNLP,47,4,13,False,20.940047139714608
arxiv_2022_03388,Paper_3388,2022,6,LLMs,IJCAI,45,6,9,True,12.66381048702748
arxiv_2024_03389,Paper_3389,2024,10,GANs,IJCAI,23,7,10,True,3.2762187534810154
arxiv_2020_03390,Paper_3390,2020,7,Multimodal Learning,ICCV,76,3,9,False,5.457710709710301
arxiv_2022_03391,Paper_3391,2022,2,LLMs,ArXiv,48,3,8,False,0.39836059332520657
arxiv_2021_03392,Paper_3392,2021,4,Multimodal Learning,ArXiv,36,5,16,False,0.7988876360707566
arxiv_2022_03393,Paper_3393,2022,1,Diffusion Models,ACL,17,5,8,False,0.8982403684176478
arxiv_2020_03394,Paper_3394,2020,4,NLP,ICML,54,4,4,False,3.8188146344498897
arxiv_2022_03395,Paper_3395,2022,7,LLMs,EMNLP,29,6,14,True,0.4240221974524578
arxiv_2020_03396,Paper_3396,2020,2,GANs,AAAI,14,4,5,False,4.402111462314347
arxiv_2021_03397,Paper_3397,2021,4,Reinforcement Learning,ICLR,25,1,4,False,9.227917213501826
arxiv_2024_03398,Paper_3398,2024,10,Reinforcement Learning,ECCV,16,6,5,False,1.056256868190199
arxiv_2020_03399,Paper_3399,2020,7,Reinforcement Learning,ACL,3,3,12,False,8.106790455536535
arxiv_2022_03400,Paper_3400,2022,2,Reinforcement Learning,IJCAI,2,3,19,False,8.409523514969196
arxiv_2020_03401,Paper_3401,2020,4,Federated Learning,NeurIPS,14,4,7,False,1.2982280862133957
arxiv_2022_03402,Paper_3402,2022,9,Transformers,ArXiv,1,7,8,True,5.9699498984159005
arxiv_2023_03403,Paper_3403,2023,7,GANs,ICCV,13,2,7,False,1.3571937357648451
arxiv_2020_03404,Paper_3404,2020,9,Reinforcement Learning,CVPR,26,6,18,True,13.548256604072208
arxiv_2023_03405,Paper_3405,2023,8,Reinforcement Learning,CVPR,4,5,6,False,5.306182618140135
arxiv_2021_03406,Paper_3406,2021,5,GANs,ArXiv,29,6,10,False,2.431735146938609
arxiv_2020_03407,Paper_3407,2020,5,Multimodal Learning,ECCV,93,7,15,True,6.272426148787092
arxiv_2023_03408,Paper_3408,2023,8,Diffusion Models,ACL,26,3,8,False,4.544769382892829
arxiv_2022_03409,Paper_3409,2022,12,Diffusion Models,ACL,72,6,16,False,0.7095204429900399
arxiv_2024_03410,Paper_3410,2024,3,Federated Learning,ArXiv,1,5,8,True,7.0978827906851185
arxiv_2024_03411,Paper_3411,2024,12,Multimodal Learning,ECCV,3,3,10,False,6.591716644809828
arxiv_2024_03412,Paper_3412,2024,11,Multimodal Learning,ArXiv,35,1,9,True,38.09325176674817
arxiv_2022_03413,Paper_3413,2022,4,Reinforcement Learning,ArXiv,14,6,10,False,1.22241403019803
arxiv_2021_03414,Paper_3414,2021,10,Computer Vision,AAAI,162,6,8,False,12.400311046296606
arxiv_2020_03415,Paper_3415,2020,7,Transformers,EMNLP,1,1,9,False,0.1879841269983701
arxiv_2024_03416,Paper_3416,2024,12,Federated Learning,ACL,16,5,6,False,5.971235243127423
arxiv_2020_03417,Paper_3417,2020,4,Transformers,ICML,39,6,10,False,4.756986068028771
arxiv_2022_03418,Paper_3418,2022,2,Diffusion Models,EMNLP,17,5,12,False,1.2502871643740754
arxiv_2020_03419,Paper_3419,2020,7,NLP,ArXiv,14,4,17,False,0.12610224180510232
arxiv_2022_03420,Paper_3420,2022,10,Reinforcement Learning,AAAI,8,7,7,True,1.4899452016771844
arxiv_2021_03421,Paper_3421,2021,11,Computer Vision,ArXiv,3,3,16,False,4.753298003661758
arxiv_2023_03422,Paper_3422,2023,7,Computer Vision,ArXiv,6,7,5,False,5.212645355608775
arxiv_2021_03423,Paper_3423,2021,8,Transformers,ArXiv,27,3,6,False,5.0711741990952515
arxiv_2022_03424,Paper_3424,2022,1,Federated Learning,ACL,15,6,19,False,22.68050383390394
arxiv_2020_03425,Paper_3425,2020,6,Reinforcement Learning,ArXiv,25,6,13,True,11.865614126474242
arxiv_2022_03426,Paper_3426,2022,6,NLP,NeurIPS,26,6,4,True,1.1778374975979908
arxiv_2020_03427,Paper_3427,2020,5,LLMs,CVPR,40,7,16,False,3.0382219955763996
arxiv_2022_03428,Paper_3428,2022,1,Graph Neural Networks,AAAI,64,7,7,False,0.36197694482217463
arxiv_2020_03429,Paper_3429,2020,9,Reinforcement Learning,ECCV,4,6,18,False,6.844930528024992
arxiv_2024_03430,Paper_3430,2024,12,LLMs,ArXiv,16,3,15,False,3.708291457784871
arxiv_2021_03431,Paper_3431,2021,6,Graph Neural Networks,ArXiv,93,5,5,False,14.971164088946738
arxiv_2024_03432,Paper_3432,2024,12,Computer Vision,ArXiv,6,1,17,False,0.6745702197248902
arxiv_2021_03433,Paper_3433,2021,11,Diffusion Models,ArXiv,98,1,9,False,1.776815347359195
arxiv_2021_03434,Paper_3434,2021,11,Multimodal Learning,ICLR,34,6,9,False,0.6922681272108995
arxiv_2022_03435,Paper_3435,2022,8,Federated Learning,ArXiv,36,3,13,True,4.742209107019958
arxiv_2024_03436,Paper_3436,2024,9,LLMs,ACL,2,5,11,False,4.3906764239242015
arxiv_2024_03437,Paper_3437,2024,12,Graph Neural Networks,CVPR,49,5,13,True,6.497086878012145
arxiv_2021_03438,Paper_3438,2021,11,NLP,ArXiv,15,4,10,False,29.608810339186835
arxiv_2020_03439,Paper_3439,2020,12,Computer Vision,ArXiv,133,4,17,False,10.719272961578735
arxiv_2024_03440,Paper_3440,2024,8,Multimodal Learning,ArXiv,22,6,12,False,0.7011638645688117
arxiv_2022_03441,Paper_3441,2022,6,Graph Neural Networks,NeurIPS,16,7,19,True,5.852412120882462
arxiv_2023_03442,Paper_3442,2023,7,Graph Neural Networks,ArXiv,47,1,17,True,4.42911897327572
arxiv_2022_03443,Paper_3443,2022,1,Diffusion Models,ECCV,4,3,13,True,0.5777346157135749
arxiv_2024_03444,Paper_3444,2024,7,NLP,AAAI,11,5,13,True,1.8275230702155465
arxiv_2023_03445,Paper_3445,2023,3,Diffusion Models,IJCAI,30,3,13,False,3.3972136818273837
arxiv_2023_03446,Paper_3446,2023,12,Computer Vision,IJCAI,0,2,4,True,0.08598790182372157
arxiv_2022_03447,Paper_3447,2022,11,Transformers,AAAI,20,4,7,True,8.62711365685474
arxiv_2022_03448,Paper_3448,2022,10,NLP,ECCV,83,7,15,False,11.429563924113367
arxiv_2023_03449,Paper_3449,2023,5,NLP,ArXiv,21,5,9,False,1.1874971625660116
arxiv_2021_03450,Paper_3450,2021,11,NLP,ICML,132,3,16,False,20.650116173760317
arxiv_2021_03451,Paper_3451,2021,3,GANs,CVPR,21,3,14,False,5.050122378023353
arxiv_2023_03452,Paper_3452,2023,4,Computer Vision,ArXiv,25,5,12,False,7.956890553931761
arxiv_2020_03453,Paper_3453,2020,4,Transformers,ACL,81,1,13,True,1.6285016471565963
arxiv_2022_03454,Paper_3454,2022,8,LLMs,CVPR,5,5,4,True,0.3033815459253207
arxiv_2020_03455,Paper_3455,2020,11,Computer Vision,AAAI,2,6,11,False,6.501787901978112
arxiv_2021_03456,Paper_3456,2021,11,Graph Neural Networks,ACL,28,6,15,False,6.918629861535454
arxiv_2023_03457,Paper_3457,2023,11,Federated Learning,ECCV,9,2,18,False,8.908242568100748
arxiv_2020_03458,Paper_3458,2020,8,Reinforcement Learning,ACL,155,1,19,False,0.5390576498737994
arxiv_2021_03459,Paper_3459,2021,1,Reinforcement Learning,NeurIPS,87,2,13,False,11.980716334019492
arxiv_2023_03460,Paper_3460,2023,4,Transformers,ICML,2,3,15,True,2.3768874033908207
arxiv_2022_03461,Paper_3461,2022,8,Multimodal Learning,IJCAI,24,5,11,True,5.690580338570595
arxiv_2020_03462,Paper_3462,2020,2,GANs,EMNLP,168,5,8,False,1.9355343347697738
arxiv_2022_03463,Paper_3463,2022,2,Computer Vision,ArXiv,32,6,16,False,0.47517280407908113
arxiv_2022_03464,Paper_3464,2022,11,NLP,CVPR,33,2,14,False,9.377155242299937
arxiv_2020_03465,Paper_3465,2020,9,Diffusion Models,ICCV,61,5,11,False,5.934858720634669
arxiv_2021_03466,Paper_3466,2021,1,Diffusion Models,ICML,14,1,8,True,0.5799590963893189
arxiv_2024_03467,Paper_3467,2024,5,GANs,ArXiv,15,6,8,False,2.2479642167803653
arxiv_2022_03468,Paper_3468,2022,8,Graph Neural Networks,ICCV,37,5,18,True,0.5927032953679984
arxiv_2021_03469,Paper_3469,2021,11,Transformers,ECCV,34,2,18,False,0.17040352403070907
arxiv_2020_03470,Paper_3470,2020,6,GANs,ICLR,2,6,11,False,7.885326218247655
arxiv_2024_03471,Paper_3471,2024,1,Reinforcement Learning,NeurIPS,1,5,15,False,5.7207742713551015
arxiv_2024_03472,Paper_3472,2024,3,GANs,ICCV,2,6,7,False,0.21261263607244058
arxiv_2024_03473,Paper_3473,2024,9,Reinforcement Learning,ICML,1,1,4,False,2.3712708567849377
arxiv_2022_03474,Paper_3474,2022,8,Federated Learning,AAAI,8,1,15,False,1.2291689226517892
arxiv_2022_03475,Paper_3475,2022,5,LLMs,ICML,7,1,19,False,12.099419406122056
arxiv_2023_03476,Paper_3476,2023,2,Graph Neural Networks,AAAI,0,1,17,True,5.959481511463714
arxiv_2022_03477,Paper_3477,2022,3,GANs,ArXiv,82,5,16,False,3.107317395347507
arxiv_2022_03478,Paper_3478,2022,7,LLMs,ECCV,23,7,4,False,4.0197206885529955
arxiv_2022_03479,Paper_3479,2022,6,Graph Neural Networks,ECCV,28,1,4,False,2.261725422146528
arxiv_2021_03480,Paper_3480,2021,6,LLMs,CVPR,22,6,4,True,1.2646021081908867
arxiv_2023_03481,Paper_3481,2023,8,Transformers,ArXiv,60,1,13,True,2.5640709058966413
arxiv_2021_03482,Paper_3482,2021,8,Transformers,EMNLP,23,7,15,False,3.485466989492928
arxiv_2022_03483,Paper_3483,2022,1,Multimodal Learning,ArXiv,64,6,9,True,13.533008097005618
arxiv_2020_03484,Paper_3484,2020,12,GANs,EMNLP,49,2,7,False,5.453457066882102
arxiv_2020_03485,Paper_3485,2020,6,Federated Learning,CVPR,9,3,17,False,2.9359200780998735
arxiv_2022_03486,Paper_3486,2022,3,Reinforcement Learning,ICLR,2,6,7,False,1.6174501049199017
arxiv_2023_03487,Paper_3487,2023,3,Transformers,ICCV,45,5,15,False,1.8520620255535334
arxiv_2021_03488,Paper_3488,2021,3,NLP,ICCV,41,1,15,True,4.214709561173442
arxiv_2024_03489,Paper_3489,2024,1,Reinforcement Learning,CVPR,3,1,11,True,15.975822913107319
arxiv_2023_03490,Paper_3490,2023,10,NLP,EMNLP,5,7,10,False,2.3336523246135603
arxiv_2023_03491,Paper_3491,2023,1,Computer Vision,ACL,5,6,13,True,3.256958549642255
arxiv_2023_03492,Paper_3492,2023,9,Graph Neural Networks,ICML,1,2,10,False,1.084341187508919
arxiv_2023_03493,Paper_3493,2023,8,Reinforcement Learning,ArXiv,24,4,15,True,1.3540082908604325
arxiv_2024_03494,Paper_3494,2024,10,Transformers,ArXiv,5,1,9,False,6.006795068730389
arxiv_2020_03495,Paper_3495,2020,6,Multimodal Learning,IJCAI,3,3,5,False,2.3296727440005096
arxiv_2022_03496,Paper_3496,2022,9,Reinforcement Learning,ArXiv,12,6,5,True,5.728321452640649
arxiv_2020_03497,Paper_3497,2020,4,GANs,ArXiv,14,3,18,False,8.541304413276164
arxiv_2024_03498,Paper_3498,2024,12,Federated Learning,ArXiv,2,1,13,True,4.8105742724528024
arxiv_2021_03499,Paper_3499,2021,10,LLMs,ICML,50,5,11,True,5.9989064604964994
arxiv_2021_03500,Paper_3500,2021,6,Federated Learning,ECCV,6,3,9,False,0.7470439508446807
arxiv_2023_03501,Paper_3501,2023,10,Reinforcement Learning,ArXiv,88,3,7,False,2.6156709932632927
arxiv_2021_03502,Paper_3502,2021,10,Computer Vision,AAAI,1,3,6,False,1.0834698634435527
arxiv_2022_03503,Paper_3503,2022,2,Graph Neural Networks,ArXiv,7,2,16,False,6.022688955443316
